"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","LOC_ID","transcript","database","uniprot_accession","geneID","species","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","reviewed","entryname","protein_name","gene_name","organism","prot_length","GO_ID","GO_BP","GO_MF","GO_CC","Genename_orderedlocus","Induction","Pathwaycommons","Reactome","Unipathway","Interacts_with"
"gene-LOC134687228|LOC134687228",7.72136671953706,-1.25124617474029,0.632633467017483,0.0014612069967635,0.037805676678804,"LOC134687228","lcl|NC_086382.1_cds_XP_063403428.1_38544","sp","Q61371","IFT88","MOUSE",68.154,829,248,8,19,2472,1,824,0,1125,"reviewed","IFT88_MOUSE","Intraflagellar transport protein 88 homolog (Recessive polycystic kidney disease protein Tg737) (Tetratricopeptide repeat protein 10) (TPR repeat protein 10) (TgN(Imorpk)737Rpw)","Ift88 Tg737 Tg737Rpw TgN737Rpw Ttc10","Mus musculus (Mouse)",824,"GO:0001654; GO:0001822; GO:0001886; GO:0001889; GO:0002080; GO:0002081; GO:0002177; GO:0003341; GO:0005737; GO:0005802; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0005930; GO:0007219; GO:0007224; GO:0007288; GO:0007290; GO:0007368; GO:0007399; GO:0007420; GO:0007507; GO:0008104; GO:0008544; GO:0009887; GO:0009952; GO:0009953; GO:0010839; GO:0019894; GO:0021513; GO:0021537; GO:0030324; GO:0030900; GO:0030992; GO:0031016; GO:0031122; GO:0031514; GO:0032391; GO:0034405; GO:0035720; GO:0036064; GO:0036126; GO:0036334; GO:0042073; GO:0042487; GO:0042733; GO:0043568; GO:0043616; GO:0045598; GO:0045724; GO:0048853; GO:0050680; GO:0055007; GO:0060091; GO:0060122; GO:0060173; GO:0060259; GO:0060271; GO:0060411; GO:0060426; GO:0060914; GO:0061351; GO:0070613; GO:0090102; GO:0097541; GO:0097542; GO:0097546; GO:0097730; GO:0120212; GO:1902017; GO:1903929; GO:1905515; GO:2000785","animal organ morphogenesis [GO:0009887]; anterior/posterior pattern specification [GO:0009952]; brain development [GO:0007420]; cardiac muscle cell differentiation [GO:0055007]; cardiac septum morphogenesis [GO:0060411]; cilium assembly [GO:0060271]; cilium movement [GO:0003341]; cochlea development [GO:0090102]; cytoplasmic microtubule organization [GO:0031122]; determination of left/right symmetry [GO:0007368]; dorsal/ventral pattern formation [GO:0009953]; embryonic digit morphogenesis [GO:0042733]; endothelial cell morphogenesis [GO:0001886]; epidermal stem cell homeostasis [GO:0036334]; epidermis development [GO:0008544]; eye development [GO:0001654]; forebrain development [GO:0030900]; forebrain morphogenesis [GO:0048853]; heart development [GO:0007507]; heart formation [GO:0060914]; inner ear receptor cell stereocilium organization [GO:0060122]; intraciliary anterograde transport [GO:0035720]; intraciliary transport [GO:0042073]; keratinocyte proliferation [GO:0043616]; kidney development [GO:0001822]; limb development [GO:0060173]; liver development [GO:0001889]; lung development [GO:0030324]; lung vasculature development [GO:0060426]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of keratinocyte proliferation [GO:0010839]; nervous system development [GO:0007399]; neural precursor cell proliferation [GO:0061351]; non-motile cilium assembly [GO:1905515]; Notch signaling pathway [GO:0007219]; pancreas development [GO:0031016]; positive regulation of cilium assembly [GO:0045724]; positive regulation of insulin-like growth factor receptor signaling pathway [GO:0043568]; primary palate development [GO:1903929]; protein localization [GO:0008104]; regulation of autophagosome assembly [GO:2000785]; regulation of cilium assembly [GO:1902017]; regulation of fat cell differentiation [GO:0045598]; regulation of feeding behavior [GO:0060259]; regulation of odontogenesis of dentin-containing tooth [GO:0042487]; regulation of protein processing [GO:0070613]; response to fluid shear stress [GO:0034405]; smoothened signaling pathway [GO:0007224]; sperm axoneme assembly [GO:0007288]; spermatid nucleus elongation [GO:0007290]; spinal cord dorsal/ventral patterning [GO:0021513]; telencephalon development [GO:0021537]","kinesin binding [GO:0019894]","acrosomal membrane [GO:0002080]; axonemal basal plate [GO:0097541]; axoneme [GO:0005930]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intraciliary transport particle B [GO:0030992]; kinocilium [GO:0060091]; manchette [GO:0002177]; motile cilium [GO:0031514]; non-motile cilium [GO:0097730]; outer acrosomal membrane [GO:0002081]; photoreceptor connecting cilium [GO:0032391]; sperm flagellum [GO:0036126]; sperm head-tail coupling apparatus [GO:0120212]; trans-Golgi network [GO:0005802]",NA,NA,NA,"R-MMU-5610787;R-MMU-5620924;R-MMU-9646399;",NA,NA
"gene-LOC134718629|LOC134718629",23.4013677979934,-1.26202159854808,0.519919906654309,0.000495522085757561,0.0204992452161524,"LOC134718629","lcl|NC_086377.1_cds_XP_063437346.1_21222","sp","Q5RBP9","MPEG1","PONAB",36.524,679,387,14,124,2115,42,691,4.39e-147,448,"reviewed","MPEG1_PONAB","Macrophage-expressed gene 1 protein (Macrophage gene 1 protein) (Mpg-1) (Perforin-2) (P-2) [Cleaved into: Macrophage-expressed gene 1 protein, processed form]","MPEG1","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)",716,"GO:0002250; GO:0002468; GO:0002478; GO:0022829; GO:0030670; GO:0031410; GO:0042590; GO:0042742; GO:0045335; GO:0050829; GO:0050830; GO:0061474; GO:0140367","adaptive immune response [GO:0002250]; antibacterial innate immune response [GO:0140367]; antigen processing and presentation of exogenous peptide antigen [GO:0002478]; antigen processing and presentation of exogenous peptide antigen via MHC class I [GO:0042590]; defense response to bacterium [GO:0042742]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; dendritic cell antigen processing and presentation [GO:0002468]","wide pore channel activity [GO:0022829]","cytoplasmic vesicle [GO:0031410]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; phagolysosome membrane [GO:0061474]",NA,NA,NA,NA,NA,NA
"gene-LOC134720952|LOC134720952",35.8643347031621,-1.29354845686053,0.282057594487741,2.21972885191196e-07,6.86872895935636e-05,"LOC134720952","lcl|NC_086378.1_cds_XP_063439633.1_23928","sp","Q05187","TGMH","TACTR",36.364,693,407,17,622,2670,94,762,6.32e-131,414,"reviewed","TGMH_TACTR","Hemocyte protein-glutamine gamma-glutamyltransferase (EC 2.3.2.13) (Hemocyte transglutaminase) (TGase)",NA,"Tachypleus tridentatus (Japanese horseshoe crab)",764,"GO:0003810; GO:0016020; GO:0046872",NA,"metal ion binding [GO:0046872]; protein-glutamine gamma-glutamyltransferase activity [GO:0003810]","membrane [GO:0016020]",NA,NA,NA,NA,NA,NA
"gene-LOC134684994|LOC134684994",13.7685895920969,-1.30848974875132,0.39368724903666,3.67915512995918e-05,0.00395304778963392,"LOC134684994","lcl|NC_086381.1_cds_XP_063400392.1_33959","sp","F4KGU4","DEAHC","ARATH",29.818,1536,964,33,1204,5613,282,1769,0,652,"reviewed","DEAHC_ARATH","ATP-dependent RNA helicase DEAH12, chloroplastic (EC 3.6.4.13)","At5g10370 F12B17_280","Arabidopsis thaliana (Mouse-ear cress)",1775,"GO:0003676; GO:0003724; GO:0005524; GO:0008270; GO:0009507; GO:0016740; GO:0016887",NA,"ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]; transferase activity [GO:0016740]; zinc ion binding [GO:0008270]","chloroplast [GO:0009507]","At5g10370",NA,NA,NA,NA,NA
"gene-LOC134711996|LOC134711996",8.74312008226672,-1.31235438104596,0.542358793145533,0.000512001690184992,0.0209568522501116,"LOC134711996","lcl|NC_086375.1_cds_XP_063429144.1_14093","sp","Q6R520","CALM","OREMO",53.691,149,69,0,226,672,1,149,5.91e-46,152,"reviewed","CALM_OREMO","Calmodulin (CaM)","calm","Oreochromis mossambicus (Mozambique tilapia) (Tilapia mossambica)",149,"GO:0005509; GO:0030234",NA,"calcium ion binding [GO:0005509]; enzyme regulator activity [GO:0030234]",NA,NA,NA,NA,NA,NA,NA
"gene-LOC134711882|LOC134711882",123.004188964955,-1.43621021820585,0.366262489095213,3.465194379767e-06,0.000638255802901845,"LOC134711882","lcl|NC_086375.1_cds_XP_063428907.1_13821","sp","Q95NR9","CALM","METSE",98.649,148,2,0,247,690,2,149,3.56e-101,293,"reviewed","CALM_METSE","Calmodulin (CaM)",NA,"Metridium senile (Brown sea anemone) (Frilled sea anemone)",149,"GO:0005509; GO:0005823; GO:0030234; GO:0051300","spindle pole body organization [GO:0051300]","calcium ion binding [GO:0005509]; enzyme regulator activity [GO:0030234]","central plaque of spindle pole body [GO:0005823]",NA,NA,NA,NA,NA,NA
"gene-LOC134708397|LOC134708397",21.4307858502078,-1.43633097871607,0.493927639532204,0.000124185302802677,0.00937327736425845,"LOC134708397","lcl|NC_086374.1_cds_XP_063424959.1_10571","sp","Q9NZJ4","SACS","HUMAN",27.932,3129,1871,102,223,8976,94,3049,0,951,"reviewed","SACS_HUMAN","Sacsin (DnaJ homolog subfamily C member 29)","SACS DNAJC29 KIAA0730","Homo sapiens (Human)",4579,"GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0042802; GO:0051087; GO:0070628; GO:0070852; GO:0090084","negative regulation of inclusion body assembly [GO:0090084]; protein folding [GO:0006457]","Hsp70 protein binding [GO:0030544]; identical protein binding [GO:0042802]; proteasome binding [GO:0070628]; protein-folding chaperone binding [GO:0051087]","axon [GO:0030424]; cell body fiber [GO:0070852]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; mitochondrion [GO:0005739]; nucleus [GO:0005634]",NA,NA,"Q9NZJ4;",NA,NA,"Q9NZJ4"
"gene-LOC134716407|LOC134716407",71.4748234722809,-1.53810719550171,0.382611213344346,2.31159696920829e-06,0.00047972939517813,"LOC134716407","lcl|NC_086376.1_cds_XP_063435465.1_20544","sp","Q9NZJ4","SACS","HUMAN",26.778,4597,2781,151,184,12957,79,4429,0,1181,"reviewed","SACS_HUMAN","Sacsin (DnaJ homolog subfamily C member 29)","SACS DNAJC29 KIAA0730","Homo sapiens (Human)",4579,"GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0042802; GO:0051087; GO:0070628; GO:0070852; GO:0090084","negative regulation of inclusion body assembly [GO:0090084]; protein folding [GO:0006457]","Hsp70 protein binding [GO:0030544]; identical protein binding [GO:0042802]; proteasome binding [GO:0070628]; protein-folding chaperone binding [GO:0051087]","axon [GO:0030424]; cell body fiber [GO:0070852]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; mitochondrion [GO:0005739]; nucleus [GO:0005634]",NA,NA,"Q9NZJ4;",NA,NA,"Q9NZJ4"
"gene-LOC134706903|LOC134706903",27.8445697262601,-1.99873798535215,0.485390143556221,1.37458271483799e-06,0.000332305371312085,"LOC134706903","lcl|NC_086374.1_cds_XP_063422325.1_7340","sp","Q8MSU3","FRRS1","DROME",28.916,332,224,6,79,1053,227,553,5.27e-38,149,"reviewed","FRRS1_DROME","Putative ferric-chelate reductase 1 homolog (DmSDR2) (EC 1.-.-.-)","CG8399","Drosophila melanogaster (Fruit fly)",647,"GO:0006879; GO:0016020; GO:0016722; GO:0046872; GO:0140571","intracellular iron ion homeostasis [GO:0006879]","metal ion binding [GO:0046872]; oxidoreductase activity, acting on metal ions [GO:0016722]; transmembrane ascorbate ferrireductase activity [GO:0140571]","membrane [GO:0016020]",NA,NA,NA,NA,NA,NA
"gene-LOC134712116|LOC134712116",23.6619928092076,-2.1768187088859,0.64032359644324,2.19863171171429e-05,0.00269978014632091,"LOC134712116","lcl|NC_086375.1_cds_XP_063429358.1_14336","sp","Q2KJ64","ARGI1","BOVIN",56.23,313,133,3,16,948,4,314,5.95e-121,353,"reviewed","ARGI1_BOVIN","Arginase-1 (EC 3.5.3.1) (Liver-type arginase) (Type I arginase)","ARG1","Bos taurus (Bovine)",322,"GO:0000050; GO:0004053; GO:0005737; GO:0005829; GO:0019547; GO:0030145","arginine catabolic process to ornithine [GO:0019547]; urea cycle [GO:0000050]","arginase activity [GO:0004053]; manganese ion binding [GO:0030145]","cytoplasm [GO:0005737]; cytosol [GO:0005829]",NA,NA,NA,"R-BTA-6798695;R-BTA-70635;","UPA00158;",NA
